scenario,nstage1,n_resp1,stage1_time,prob_pos,decision,fa_n,fa_time,fa_p,event,hr,lower95,upper95,median_surv_1,median_surv_2
10,60,14,5.689104267752745,0.4216548127032631,Failure,,,,,,,,,
10,60,18,6.375707099586088,0.8323713497876907,Expansion,120,27.322048195,0.16231128004591938,88,0.8101059733246934,0.5323808652928256,1.2327108857591633,8.735471914935804,10.230165106473892
10,60,13,7.026906745922564,0.30907298823794616,Failure,,,,,,,,,
10,60,14,5.458957795048337,0.4216548127032631,Failure,,,,,,,,,
10,60,17,5.947078447257366,0.7513552232616026,Failure,,,,,,,,,
10,60,17,6.175178382483197,0.7513552232616026,Failure,,,,,,,,,
10,60,15,5.296124266044355,0.5392402738114812,Failure,,,,,,,,,
10,60,18,5.922538752998127,0.8323713497876907,Expansion,120,28.0967430739,0.9882020537635772,88,1.6228278524509505,1.0628944619637821,2.477734462765789,12.341123222669582,8.59339292566425
10,60,14,6.322808991412439,0.4216548127032631,Failure,,,,,,,,,
10,60,15,5.844788360364779,0.5392402738114812,Failure,,,,,,,,,
10,60,15,6.630129019792023,0.5392402738114812,Failure,,,,,,,,,
10,60,9,5.96824266097183,0.039179350561765566,Failure,,,,,,,,,
10,60,14,5.819544858408231,0.4216548127032631,Failure,,,,,,,,,
10,60,14,5.792825918243458,0.4216548127032631,Failure,,,,,,,,,
10,60,16,6.805232855373555,0.6519263407068582,Failure,,,,,,,,,
10,60,16,6.247707530480109,0.6519263407068582,Failure,,,,,,,,,
10,60,14,5.065770356921943,0.4216548127032631,Failure,,,,,,,,,
10,60,25,5.3573286409151795,0.9980421333869098,Success,,,,,,,,,
10,60,16,5.894323030214752,0.6519263407068582,Failure,,,,,,,,,
10,60,11,6.4361559724333635,0.1321586926495917,Failure,,,,,,,,,
10,60,16,5.908219018129506,0.6519263407068582,Failure,,,,,,,,,
10,60,16,5.159617816104941,0.6519263407068582,Failure,,,,,,,,,
10,60,13,6.668985724933214,0.30907298823794616,Failure,,,,,,,,,
10,60,11,5.8383210128093905,0.1321586926495917,Failure,,,,,,,,,
10,60,15,6.044219679708264,0.5392402738114812,Failure,,,,,,,,,
10,60,15,5.638501985547201,0.5392402738114812,Failure,,,,,,,,,
10,60,13,6.342253344086984,0.30907298823794616,Failure,,,,,,,,,
10,60,17,7.608409223908369,0.7513552232616026,Failure,,,,,,,,,
10,60,19,6.246175488091734,0.8934887785705292,Expansion,120,25.6272902707,0.045593663718856335,88,0.6958280524668127,0.45581134023714737,1.0622304358374504,6.815259408442941,9.671642589864069
10,60,8,6.002694334021637,0.01810573594021145,Failure,,,,,,,,,
10,60,11,6.109484788016231,0.1321586926495917,Failure,,,,,,,,,
10,60,18,6.01065738108147,0.8323713497876907,Expansion,120,26.0709418177,0.08797363946647968,88,0.7483826476131578,0.491133511164184,1.1403754264718629,8.161257160295396,10.166874481148021
10,60,17,5.904205640952935,0.7513552232616026,Failure,,,,,,,,,
10,60,14,6.057708408539604,0.4216548127032631,Failure,,,,,,,,,
10,60,17,5.117406373204908,0.7513552232616026,Failure,,,,,,,,,
10,60,15,5.926292182934106,0.5392402738114812,Failure,,,,,,,,,
10,60,24,6.796745043818519,0.9955588312894457,Success,,,,,,,,,
10,60,17,5.5048943073383505,0.7513552232616026,Failure,,,,,,,,,
10,60,16,6.5891033353817425,0.6519263407068582,Failure,,,,,,,,,
10,60,15,6.424123659884422,0.5392402738114812,Failure,,,,,,,,,
10,60,15,5.742221505732935,0.5392402738114812,Failure,,,,,,,,,
10,60,16,6.853118132141412,0.6519263407068582,Failure,,,,,,,,,
10,60,12,6.168033070546681,0.2105638918307941,Failure,,,,,,,,,
10,60,13,5.850262858110815,0.30907298823794616,Failure,,,,,,,,,
10,60,13,5.218469447417907,0.30907298823794616,Failure,,,,,,,,,
10,60,14,6.049382180838928,0.4216548127032631,Failure,,,,,,,,,
10,60,15,7.084407998346559,0.5392402738114812,Failure,,,,,,,,,
10,60,15,5.196920287092646,0.5392402738114812,Failure,,,,,,,,,
10,60,17,6.991374633816806,0.7513552232616026,Failure,,,,,,,,,
10,60,8,6.518702411023785,0.01810573594021145,Failure,,,,,,,,,
10,60,16,6.2294696964226075,0.6519263407068582,Failure,,,,,,,,,
10,60,17,6.614641620402692,0.7513552232616026,Failure,,,,,,,,,
10,60,9,5.798255468953646,0.039179350561765566,Failure,,,,,,,,,
10,60,10,5.890218558756273,0.07570694923912588,Failure,,,,,,,,,
10,60,13,6.9085184102602515,0.30907298823794616,Failure,,,,,,,,,
10,60,9,6.027905380760795,0.039179350561765566,Failure,,,,,,,,,
10,60,22,5.984877207743363,0.9809875351983501,Success,,,,,,,,,
10,60,12,6.0660182148875705,0.2105638918307941,Failure,,,,,,,,,
10,60,13,5.341920552497925,0.30907298823794616,Failure,,,,,,,,,
10,60,17,5.540193259081188,0.7513552232616026,Failure,,,,,,,,,
10,60,12,6.254094528440679,0.2105638918307941,Failure,,,,,,,,,
10,60,15,8.484657011997562,0.5392402738114812,Failure,,,,,,,,,
10,60,19,4.962686484965515,0.8934887785705292,Expansion,120,21.7812647651,0.026019283787114666,88,0.6605567719960466,0.43348021463811287,1.0065863084295732,6.614352915266949,9.488302037295034
10,60,18,6.045485742729026,0.8323713497876907,Expansion,120,24.7368123249,0.09960138783240967,88,0.7601889338658853,0.499541120931264,1.156836126112764,5.71738122578336,8.605290537740808
10,60,13,6.597096907089475,0.30907298823794616,Failure,,,,,,,,,
10,60,15,5.645357003667873,0.5392402738114812,Failure,,,,,,,,,
10,60,12,6.1401231990178164,0.2105638918307941,Failure,,,,,,,,,
10,60,22,5.565631206809924,0.9809875351983501,Success,,,,,,,,,
10,60,23,5.747488010884008,0.9905251108216127,Success,,,,,,,,,
10,60,11,5.621322621850912,0.1321586926495917,Failure,,,,,,,,,
10,60,17,7.1775401771598855,0.7513552232616026,Failure,,,,,,,,,
10,60,15,5.4051015830648534,0.5392402738114812,Failure,,,,,,,,,
10,60,14,5.946419835022658,0.4216548127032631,Failure,,,,,,,,,
10,60,20,5.805478762257362,0.9362709787185161,Expansion,120,29.0273652412,0.36506628800583585,88,0.9288469487706464,0.6106124721468417,1.4129365081705405,9.760046905611057,8.681825004417892
10,60,21,4.643194446922477,0.964113362941809,Expansion,120,28.1939024938,0.9919578936241646,88,1.6747938389406531,1.095630206611357,2.5601105062892255,13.15352526100505,6.575121245937753
10,60,11,5.31302917342114,0.1321586926495917,Failure,,,,,,,,,
10,60,26,5.657100996134978,0.9991882728165087,Success,,,,,,,,,
10,60,13,5.558817631590581,0.30907298823794616,Failure,,,,,,,,,
10,60,18,4.533751285264428,0.8323713497876907,Expansion,120,26.2682965372,0.1664087655275667,88,0.8132394663376452,0.5348097335350604,1.236623771294509,8.033644083649545,10.216058690386756
10,60,20,6.208122645514932,0.9362709787185161,Expansion,120,25.448987194,0.5643431261398775,88,1.035238873115161,0.6808498585694193,1.5740908379721374,7.416717699009551,6.260257224705763
10,60,15,6.374095846004883,0.5392402738114812,Failure,,,,,,,,,
10,60,18,4.849710973068451,0.8323713497876907,Expansion,120,23.9384954943,0.7356098169155969,88,1.144252271109282,0.7521130240247963,1.7408464128598617,8.887640442669502,9.441284538041385
10,60,11,6.660410719643905,0.1321586926495917,Failure,,,,,,,,,
10,60,13,5.865008321461643,0.30907298823794616,Failure,,,,,,,,,
10,60,21,6.143155434670998,0.964113362941809,Expansion,120,27.6796337073,0.5217594790989295,88,1.0117762645085737,0.6644563062301512,1.540644884884789,9.465759528583057,8.05376025786235
10,60,13,6.8051390723007374,0.30907298823794616,Failure,,,,,,,,,
10,60,15,6.0581629524675655,0.5392402738114812,Failure,,,,,,,,,
10,60,17,5.937076043112278,0.7513552232616026,Failure,,,,,,,,,
10,60,15,6.433941260187524,0.5392402738114812,Failure,,,,,,,,,
10,60,14,7.094334759743538,0.4216548127032631,Failure,,,,,,,,,
10,60,15,5.921304766834347,0.5392402738114812,Failure,,,,,,,,,
10,60,16,5.655976672757052,0.6519263407068582,Failure,,,,,,,,,
10,60,11,6.440975672880973,0.1321586926495917,Failure,,,,,,,,,
10,60,16,5.3483570734971435,0.6519263407068582,Failure,,,,,,,,,
10,60,19,6.495559896372834,0.8934887785705292,Expansion,120,26.8273972638,0.6655753584789401,88,1.0956657808147818,0.7207752242191974,1.6655449062485843,10.823355473857287,9.237560938989565
10,60,13,6.324477230268421,0.30907298823794616,Failure,,,,,,,,,
10,60,16,6.612481518887821,0.6519263407068582,Failure,,,,,,,,,
10,60,21,6.136685856636516,0.964113362941809,Expansion,120,27.6158212767,0.967119669704321,88,1.4848740547450585,0.9719387796852856,2.2685080629964816,12.495281468919798,7.915215751340888
10,60,16,5.515049243255442,0.6519263407068582,Failure,,,,,,,,,
10,60,7,5.908141404382241,0.007370120944325492,Failure,,,,,,,,,
10,60,18,5.5924389697822505,0.8323713497876907,Expansion,120,25.6592937403,0.5513888377437258,88,1.0279506357308201,0.6765604790329027,1.561844864201724,7.9871657634180835,8.290108451371974
10,60,22,6.1967000503509935,0.9809875351983501,Success,,,,,,,,,
10,60,20,6.221106267325766,0.9362709787185161,Expansion,120,26.7295365506,0.12618502902556047,88,0.7835627644631841,0.5155189615588424,1.1909757964995968,5.855722002261065,7.360498342302554
10,60,17,6.289564982766034,0.7513552232616026,Failure,,,,,,,,,
10,60,18,6.135458010105422,0.8323713497876907,Expansion,120,28.2832791514,0.6291426669827855,88,1.07292987048513,0.7058833330606146,1.6308339538035044,10.055679455105633,8.011222846407717
10,60,11,5.485070962291828,0.1321586926495917,Failure,,,,,,,,,
10,60,22,6.303736912719752,0.9809875351983501,Success,,,,,,,,,
10,60,14,5.348882754813724,0.4216548127032631,Failure,,,,,,,,,
10,60,18,6.619750689764637,0.8323713497876907,Expansion,120,28.0100482348,0.8182300503801319,88,1.2144032798791513,0.7981906272430911,1.84764801269972,11.197991135061194,9.895113588105767
10,60,19,6.00241672168474,0.8934887785705292,Expansion,120,26.2005391128,0.5353990821870931,88,1.0191379801816194,0.670833841121851,1.5482853711013225,8.456884909911821,10.17114501931117
10,60,12,5.799907791012703,0.2105638918307941,Failure,,,,,,,,,
10,60,16,6.336216198023947,0.6519263407068582,Failure,,,,,,,,,
10,60,18,5.310973886254889,0.8323713497876907,Expansion,120,26.2278523669,0.8604034999580439,88,1.2600499285038016,0.8282614214754171,1.9169380356918615,9.990622525620207,7.791525379358852
10,60,14,5.6246383165584035,0.4216548127032631,Failure,,,,,,,,,
10,60,22,4.942609249425049,0.9809875351983501,Success,,,,,,,,,
10,60,19,5.873096446212413,0.8934887785705292,Expansion,120,27.2514687729,0.7019284622289872,88,1.1198361574335118,0.736660914605949,1.7023205583891388,9.214025213592883,6.711768110606333
10,60,15,5.988323412533311,0.5392402738114812,Failure,,,,,,,,,
10,60,12,5.1720295574787265,0.2105638918307941,Failure,,,,,,,,,
10,60,15,5.797861226830366,0.5392402738114812,Failure,,,,,,,,,
10,60,13,6.987262201076365,0.30907298823794616,Failure,,,,,,,,,
10,60,15,6.03667147661469,0.5392402738114812,Failure,,,,,,,,,
10,60,13,5.647944011149966,0.30907298823794616,Failure,,,,,,,,,
10,60,19,5.521352943284888,0.8934887785705292,Expansion,120,27.3003339978,0.845171636466991,88,1.2419532829366031,0.8169660313061682,1.8880196946878378,8.420723089440195,5.816341830016722
10,60,15,5.63159953042081,0.5392402738114812,Failure,,,,,,,,,
10,60,14,5.0594188685861425,0.4216548127032631,Failure,,,,,,,,,
10,60,12,5.7536966742947815,0.2105638918307941,Failure,,,,,,,,,
10,60,20,4.812816841621721,0.9362709787185161,Expansion,120,30.7313558793,0.004955848187024797,88,0.5725875677137521,0.3728964677190302,0.879215951563756,7.211962647873701,12.614371579655984
10,60,17,5.736438828541284,0.7513552232616026,Failure,,,,,,,,,
10,60,14,6.124132748606949,0.4216548127032631,Failure,,,,,,,,,
10,60,14,6.649378257383501,0.4216548127032631,Failure,,,,,,,,,
10,60,11,5.57584463610116,0.1321586926495917,Failure,,,,,,,,,
10,60,16,5.464480466943659,0.6519263407068582,Failure,,,,,,,,,
10,60,10,6.993116101844039,0.07570694923912588,Failure,,,,,,,,,
10,60,14,5.758131851112532,0.4216548127032631,Failure,,,,,,,,,
10,60,13,5.479174513758544,0.30907298823794616,Failure,,,,,,,,,
10,60,13,5.556367236543502,0.30907298823794616,Failure,,,,,,,,,
10,60,16,5.480114808939873,0.6519263407068582,Failure,,,,,,,,,
10,60,13,4.971790330502714,0.30907298823794616,Failure,,,,,,,,,
10,60,12,5.295597069686717,0.2105638918307941,Failure,,,,,,,,,
10,60,12,6.878689616950401,0.2105638918307941,Failure,,,,,,,,,
10,60,13,6.129091644342205,0.30907298823794616,Failure,,,,,,,,,
10,60,12,5.7477696896720305,0.2105638918307941,Failure,,,,,,,,,
10,60,18,5.659726002996882,0.8323713497876907,Expansion,120,25.9339052715,0.8359856902598137,88,1.2325104670231837,0.8100938955154299,1.8751925668507554,9.933804075776436,6.620013623190212
10,60,16,6.447886428892867,0.6519263407068582,Failure,,,,,,,,,
10,60,11,6.088489055591528,0.1321586926495917,Failure,,,,,,,,,
10,60,15,5.752906066558905,0.5392402738114812,Failure,,,,,,,,,
10,60,17,7.377684925681492,0.7513552232616026,Failure,,,,,,,,,
10,60,20,6.046310821264195,0.9362709787185161,Expansion,120,29.0812165607,0.21912040781394904,88,0.8473173372220622,0.5570701227364008,1.288790478352058,8.851069633800297,9.421316341428463
10,60,7,6.913786487452166,0.007370120944325492,Failure,,,,,,,,,
10,60,17,5.695451283332656,0.7513552232616026,Failure,,,,,,,,,
10,60,15,6.133533754816259,0.5392402738114812,Failure,,,,,,,,,
10,60,18,6.480577519376038,0.8323713497876907,Expansion,120,23.5349671407,0.22750925974763112,88,0.8524597099362645,0.5605358171572161,1.2964159199496843,6.557227032700219,7.224181803484985
10,60,16,4.9358637255757785,0.6519263407068582,Failure,,,,,,,,,
10,60,17,5.984637395183766,0.7513552232616026,Failure,,,,,,,,,
10,60,16,6.351969051547055,0.6519263407068582,Failure,,,,,,,,,
10,60,17,4.96258324328372,0.7513552232616026,Failure,,,,,,,,,
10,60,14,5.305496920306757,0.4216548127032631,Failure,,,,,,,,,
10,60,16,6.528845335807041,0.6519263407068582,Failure,,,,,,,,,
10,60,13,6.159060999812678,0.30907298823794616,Failure,,,,,,,,,
10,60,17,5.8175345402722325,0.7513552232616026,Failure,,,,,,,,,
10,60,19,5.126534794580942,0.8934887785705292,Expansion,120,27.5317801364,0.2764367628040353,88,0.8811109873200725,0.5799195026482591,1.3387316143548287,7.72956255054909,7.859171184440763
10,60,7,6.402240827584025,0.007370120944325492,Failure,,,,,,,,,
10,60,12,5.733761713027087,0.2105638918307941,Failure,,,,,,,,,
10,60,17,5.151602545351492,0.7513552232616026,Failure,,,,,,,,,
10,60,15,5.1646885385761525,0.5392402738114812,Failure,,,,,,,,,
10,60,17,5.950620576722191,0.7513552232616026,Failure,,,,,,,,,
10,60,12,5.625374745720233,0.2105638918307941,Failure,,,,,,,,,
10,60,12,5.276917438460261,0.2105638918307941,Failure,,,,,,,,,
10,60,19,5.939261110980583,0.8934887785705292,Expansion,120,27.9563644053,0.6173976831531358,88,1.066286040090996,0.6997074263258117,1.6249161814148303,8.731315253354678,8.817935860656972
10,60,14,6.442749347496846,0.4216548127032631,Failure,,,,,,,,,
10,60,9,6.228263772047019,0.039179350561765566,Failure,,,,,,,,,
10,60,13,5.094231087025622,0.30907298823794616,Failure,,,,,,,,,
10,60,14,5.468488566128386,0.4216548127032631,Failure,,,,,,,,,
10,60,14,5.325567463306318,0.4216548127032631,Failure,,,,,,,,,
10,60,14,6.365510599866309,0.4216548127032631,Failure,,,,,,,,,
10,60,12,6.168811332764295,0.2105638918307941,Failure,,,,,,,,,
10,60,24,6.668793259577508,0.9955588312894457,Success,,,,,,,,,
10,60,20,5.970118331767279,0.9362709787185161,Expansion,120,27.4319126898,0.2108070893286541,88,0.8423550795623413,0.5540691500089923,1.280638129830839,7.272172482364288,8.143937273657288
10,60,13,5.884306831774013,0.30907298823794616,Failure,,,,,,,,,
10,60,16,4.382931736213598,0.6519263407068582,Failure,,,,,,,,,
10,60,14,6.062434426519594,0.4216548127032631,Failure,,,,,,,,,
10,60,12,6.117448957251357,0.2105638918307941,Failure,,,,,,,,,
10,60,14,6.162821271886716,0.4216548127032631,Failure,,,,,,,,,
10,60,14,6.892687084736599,0.4216548127032631,Failure,,,,,,,,,
10,60,17,7.561431275529387,0.7513552232616026,Failure,,,,,,,,,
10,60,15,7.114771785281443,0.5392402738114812,Failure,,,,,,,,,
10,60,15,6.624675469764866,0.5392402738114812,Failure,,,,,,,,,
10,60,16,6.2807666114649425,0.6519263407068582,Failure,,,,,,,,,
10,60,13,5.195533496272315,0.30907298823794616,Failure,,,,,,,,,
10,60,10,5.0079011437867855,0.07570694923912588,Failure,,,,,,,,,
10,60,19,5.5752467445815075,0.8934887785705292,Expansion,120,27.3773609553,0.9802337907691813,88,1.5514275691505452,1.0179173273141953,2.3645608908840554,11.584592024755095,5.964843697989572
10,60,16,6.6170359247800885,0.6519263407068582,Failure,,,,,,,,,
10,60,19,6.403612008753182,0.8934887785705292,Expansion,120,26.7044017935,0.11070972555045303,88,0.7700034121498747,0.5058782711250749,1.1720314719266884,6.984600006755203,9.5828703069038
10,60,12,5.984006957012086,0.2105638918307941,Failure,,,,,,,,,
10,60,14,5.90592087253909,0.4216548127032631,Failure,,,,,,,,,
10,60,12,6.554129379320418,0.2105638918307941,Failure,,,,,,,,,
10,60,8,6.191618546222216,0.01810573594021145,Failure,,,,,,,,,
10,60,14,4.6615283827657015,0.4216548127032631,Failure,,,,,,,,,
10,60,13,5.950688470464947,0.30907298823794616,Failure,,,,,,,,,
10,60,13,5.747313044855994,0.30907298823794616,Failure,,,,,,,,,
10,60,11,5.901117324385819,0.1321586926495917,Failure,,,,,,,,,
10,60,12,6.072146843486947,0.2105638918307941,Failure,,,,,,,,,
10,60,16,6.052282398923998,0.6519263407068582,Failure,,,,,,,,,
10,60,17,5.118033511449409,0.7513552232616026,Failure,,,,,,,,,
10,60,15,4.954167846216807,0.5392402738114812,Failure,,,,,,,,,
10,60,10,5.915188857030081,0.07570694923912588,Failure,,,,,,,,,
10,60,14,5.92559770230394,0.4216548127032631,Failure,,,,,,,,,
10,60,14,6.760642896919333,0.4216548127032631,Failure,,,,,,,,,
10,60,12,5.639207984185542,0.2105638918307941,Failure,,,,,,,,,
10,60,15,5.294868804846946,0.5392402738114812,Failure,,,,,,,,,
10,60,16,6.105984515106959,0.6519263407068582,Failure,,,,,,,,,
10,60,10,6.20658868693967,0.07570694923912588,Failure,,,,,,,,,
10,60,8,6.179213636940204,0.01810573594021145,Failure,,,,,,,,,
10,60,12,6.030482614541315,0.2105638918307941,Failure,,,,,,,,,
10,60,13,7.328769550855881,0.30907298823794616,Failure,,,,,,,,,
10,60,19,7.049418530405783,0.8934887785705292,Expansion,120,27.6664347226,0.6643775169011812,88,1.0947356466126237,0.7206536513483827,1.6629987702442088,8.605584514327859,7.364435565025137
10,60,11,4.846351768690245,0.1321586926495917,Failure,,,,,,,,,
10,60,17,4.630894555323784,0.7513552232616026,Failure,,,,,,,,,
10,60,14,7.356480185289581,0.4216548127032631,Failure,,,,,,,,,
10,60,13,6.343146286280894,0.30907298823794616,Failure,,,,,,,,,
10,60,14,6.133731487480325,0.4216548127032631,Failure,,,,,,,,,
10,60,12,6.2225971565883675,0.2105638918307941,Failure,,,,,,,,,
10,60,13,5.754826204142011,0.30907298823794616,Failure,,,,,,,,,
10,60,18,6.503084509637162,0.8323713497876907,Expansion,120,27.2977836423,0.8582591272986914,88,1.2577521521178514,0.8264187662991167,1.9142117055755654,8.788799049440684,8.391568579139689
10,60,18,5.808669988342904,0.8323713497876907,Expansion,120,25.0389072804,0.49949111551596803,88,0.9997273649913035,0.6575466791461209,1.5199754420634146,9.228752740070657,7.2795719150499885
10,60,11,5.685907246602999,0.1321586926495917,Failure,,,,,,,,,
10,60,16,5.7505205819312195,0.6519263407068582,Failure,,,,,,,,,
10,60,20,5.95523902088537,0.9362709787185161,Expansion,120,25.0170024897,0.16770458826007678,88,0.8134794198033825,0.5340898855148033,1.2390213415215596,6.450606713314611,9.436626651822811
10,60,14,5.334796576447776,0.4216548127032631,Failure,,,,,,,,,
10,60,16,6.3530571045908175,0.6519263407068582,Failure,,,,,,,,,
10,60,14,7.788388763863123,0.4216548127032631,Failure,,,,,,,,,
10,60,13,6.305502878148829,0.30907298823794616,Failure,,,,,,,,,
10,60,14,5.626058056528465,0.4216548127032631,Failure,,,,,,,,,
10,60,11,6.457084009668702,0.1321586926495917,Failure,,,,,,,,,
10,60,16,6.3332657060422655,0.6519263407068582,Failure,,,,,,,,,
10,60,12,5.912976057201764,0.2105638918307941,Failure,,,,,,,,,
10,60,16,5.484265516025715,0.6519263407068582,Failure,,,,,,,,,
10,60,22,6.295513517846217,0.9809875351983501,Success,,,,,,,,,
10,60,19,6.973430047925397,0.8934887785705292,Expansion,120,27.5095614782,0.876161895175169,88,1.2804030854763666,0.8411817391407798,1.9489629707986627,9.949774958092492,7.948507068924985
10,60,16,7.021158691199328,0.6519263407068582,Failure,,,,,,,,,
10,60,15,5.984046387783836,0.5392402738114812,Failure,,,,,,,,,
10,60,19,5.96187158570057,0.8934887785705292,Expansion,120,26.3167402472,0.012479336923350248,88,0.6197824016599178,0.40640373198836705,0.9451936465443953,5.528870998296884,10.542589133762482
10,60,15,5.034329729752181,0.5392402738114812,Failure,,,,,,,,,
10,60,13,6.027040846440705,0.30907298823794616,Failure,,,,,,,,,
10,60,7,5.81109241043129,0.007370120944325492,Failure,,,,,,,,,
10,60,20,5.535763954835895,0.9362709787185161,Expansion,120,26.3631809929,0.8906029599440932,88,1.2998230389584877,0.8547971346443898,1.9765390688986757,10.079094759886027,7.27334807384557
10,60,19,6.379420384815798,0.8934887785705292,Expansion,120,23.6240659066,0.07706807949831788,88,0.7362569363845951,0.48244135774418345,1.123606564140935,6.545874721072835,8.560783125873458
10,60,10,5.40641546095334,0.07570694923912588,Failure,,,,,,,,,
10,60,11,6.1221004329697655,0.1321586926495917,Failure,,,,,,,,,
10,60,17,6.659227205199132,0.7513552232616026,Failure,,,,,,,,,
10,60,13,6.373299517082005,0.30907298823794616,Failure,,,,,,,,,
10,60,9,4.914181399982532,0.039179350561765566,Failure,,,,,,,,,
10,60,15,7.233908664901347,0.5392402738114812,Failure,,,,,,,,,
10,60,9,5.966951530692152,0.039179350561765566,Failure,,,,,,,,,
10,60,16,6.878836467174623,0.6519263407068582,Failure,,,,,,,,,
10,60,12,6.821670561725389,0.2105638918307941,Failure,,,,,,,,,
10,60,11,6.338786385816111,0.1321586926495917,Failure,,,,,,,,,
10,60,12,6.030659635631182,0.2105638918307941,Failure,,,,,,,,,
10,60,17,6.335099537589696,0.7513552232616026,Failure,,,,,,,,,
10,60,10,5.571507516144092,0.07570694923912588,Failure,,,,,,,,,
10,60,21,6.865248766958624,0.964113362941809,Expansion,120,23.2079745392,0.6493750722019649,88,1.086062190501923,0.7122378811722575,1.656091472832742,7.282274163985971,6.701803663839214
10,60,12,6.08181662968257,0.2105638918307941,Failure,,,,,,,,,
10,60,11,5.29545837924169,0.1321586926495917,Failure,,,,,,,,,
10,60,19,6.0385902628631065,0.8934887785705292,Expansion,120,26.6099124893,0.32853674890025936,88,0.9095754291178111,0.5984863502156189,1.3823664665982538,7.05296680804452,9.405630915769528
10,60,17,5.119358967546332,0.7513552232616026,Failure,,,,,,,,,
10,60,17,5.5457030128763245,0.7513552232616026,Failure,,,,,,,,,
10,60,19,5.93616779411727,0.8934887785705292,Expansion,120,23.9211189109,0.4800816610315681,88,0.9893991823226254,0.6512565263112052,1.503110836409344,7.383163692840862,8.169489795420674
10,60,16,5.934363976782392,0.6519263407068582,Failure,,,,,,,,,
10,60,15,6.9708567122989304,0.5392402738114812,Failure,,,,,,,,,
10,60,10,5.161838581789861,0.07570694923912588,Failure,,,,,,,,,
10,60,14,6.037563950633109,0.4216548127032631,Failure,,,,,,,,,
10,60,14,5.654705146458315,0.4216548127032631,Failure,,,,,,,,,
10,60,14,6.047028575679825,0.4216548127032631,Failure,,,,,,,,,
10,60,10,6.0445980651031626,0.07570694923912588,Failure,,,,,,,,,
10,60,8,7.344371070967927,0.01810573594021145,Failure,,,,,,,,,
10,60,18,6.901046502027236,0.8323713497876907,Expansion,120,26.0943526906,0.1670852778569426,88,0.8124735495153401,0.5326544623183344,1.2392898499131457,7.396067689349797,8.99170060346155
10,60,14,6.512535820286161,0.4216548127032631,Failure,,,,,,,,,
10,60,18,6.278101326729038,0.8323713497876907,Expansion,120,25.7170737186,0.526478209738646,88,1.0143017085970234,0.6670843598055827,1.542245655950741,8.370634452073451,6.421453299150664
10,60,16,5.16447627868654,0.6519263407068582,Failure,,,,,,,,,
10,60,21,6.011139094278905,0.964113362941809,Expansion,120,25.564049676,0.6643581632342457,88,1.095278349025544,0.7193258831268173,1.6677206951451033,6.755500297584436,8.264972219612334
10,60,17,6.37536294129763,0.7513552232616026,Failure,,,,,,,,,
10,60,17,5.6800440966002625,0.7513552232616026,Failure,,,,,,,,,
10,60,13,5.201776581685946,0.30907298823794616,Failure,,,,,,,,,
10,60,17,6.137947673100923,0.7513552232616026,Failure,,,,,,,,,
10,60,14,6.800244477268344,0.4216548127032631,Failure,,,,,,,,,
10,60,13,7.989803674856843,0.30907298823794616,Failure,,,,,,,,,
10,60,12,6.714142246936061,0.2105638918307941,Failure,,,,,,,,,
10,60,16,7.37439529732221,0.6519263407068582,Failure,,,,,,,,,
10,60,13,6.883282938046844,0.30907298823794616,Failure,,,,,,,,,
10,60,18,5.27401842533618,0.8323713497876907,Expansion,120,25.8748642601,0.053189789488127616,88,0.7080450610420288,0.46470976225942,1.0787976693851948,7.988887924507372,11.634180191567697
10,60,16,6.268556381786042,0.6519263407068582,Failure,,,,,,,,,
10,60,13,5.910090374352759,0.30907298823794616,Failure,,,,,,,,,
10,60,18,5.687003973815973,0.8323713497876907,Expansion,120,24.5161946657,0.3846512863271023,88,0.939016142706402,0.6166302714799031,1.4299513939641988,7.676339955942501,8.691259578565404
10,60,18,6.796738400719412,0.8323713497876907,Expansion,120,30.8074968433,0.749370035329293,88,1.1545363240178792,0.759228501358036,1.7556692367218236,10.112325335494953,8.452425744085913
10,60,10,7.909013077316916,0.07570694923912588,Failure,,,,,,,,,
10,60,16,6.106769862132987,0.6519263407068582,Failure,,,,,,,,,
10,60,11,5.959281445036925,0.1321586926495917,Failure,,,,,,,,,
10,60,15,5.453349300786484,0.5392402738114812,Failure,,,,,,,,,
10,60,13,5.324883610901646,0.30907298823794616,Failure,,,,,,,,,
10,60,12,4.88249529785896,0.2105638918307941,Failure,,,,,,,,,
10,60,18,6.58941956461215,0.8323713497876907,Expansion,120,25.5332390106,0.09355442375133462,88,0.7549663512913393,0.4965548607025052,1.147857440718196,5.492930992941424,7.994654623348124
10,60,13,6.139058640007416,0.30907298823794616,Failure,,,,,,,,,
10,60,17,8.442157695303337,0.7513552232616026,Failure,,,,,,,,,
10,60,17,6.4493254578706045,0.7513552232616026,Failure,,,,,,,,,
10,60,12,6.147796330970726,0.2105638918307941,Failure,,,,,,,,,
10,60,16,5.665518430833718,0.6519263407068582,Failure,,,,,,,,,
10,60,23,6.792269223569649,0.9905251108216127,Success,,,,,,,,,
10,60,15,5.980526617914745,0.5392402738114812,Failure,,,,,,,,,
10,60,23,6.451132316026251,0.9905251108216127,Success,,,,,,,,,
10,60,17,5.385381080624322,0.7513552232616026,Failure,,,,,,,,,
10,60,15,5.840858374104482,0.5392402738114812,Failure,,,,,,,,,
10,60,12,7.0551334064313185,0.2105638918307941,Failure,,,,,,,,,
